timestamp,tipo,codigo_material,campo,valor_antes,valor_depois,motivo
2026-03-02T19:28:06.380601,FORNECEDOR_VAZIO,MAT-02535,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.380601,FORNECEDOR_VAZIO,MAT-02538,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.380601,FORNECEDOR_VAZIO,MAT-02552,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.381672,FORNECEDOR_VAZIO,MAT-02554,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.381672,FORNECEDOR_VAZIO,MAT-02560,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.382678,FORNECEDOR_VAZIO,MAT-02567,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.382678,FORNECEDOR_VAZIO,MAT-02581,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.383672,FORNECEDOR_VAZIO,MAT-02593,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.383672,FORNECEDOR_VAZIO,MAT-02597,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.384754,FORNECEDOR_VAZIO,MAT-02608,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.385751,FORNECEDOR_VAZIO,MAT-02618,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.386344,FORNECEDOR_VAZIO,MAT-02619,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.386863,FORNECEDOR_VAZIO,MAT-02621,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.386863,FORNECEDOR_VAZIO,MAT-02622,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02624,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02625,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02629,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02633,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02634,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02635,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02636,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02646,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02647,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02652,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02655,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.388447,FORNECEDOR_VAZIO,MAT-02657,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02662,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02663,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02666,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02667,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02668,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02671,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02672,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02679,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02682,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02693,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02695,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02701,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02711,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02717,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02729,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02730,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02731,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02732,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.393679,FORNECEDOR_VAZIO,MAT-02736,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.401525,FORNECEDOR_VAZIO,MAT-02745,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.401729,FORNECEDOR_VAZIO,MAT-02746,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.402210,FORNECEDOR_VAZIO,MAT-02754,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.402724,FORNECEDOR_VAZIO,MAT-02759,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.403829,FORNECEDOR_VAZIO,MAT-02764,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.404353,FORNECEDOR_VAZIO,MAT-02767,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02775,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02777,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02786,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02793,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02796,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02797,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02798,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02803,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02805,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02810,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02813,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02820,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02827,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02834,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02835,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02837,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02842,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02846,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.405786,FORNECEDOR_VAZIO,MAT-02847,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02851,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02852,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02856,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02874,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02881,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02892,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02893,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02904,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.413796,FORNECEDOR_VAZIO,MAT-02908,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.417320,FORNECEDOR_VAZIO,MAT-02910,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02918,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02920,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02924,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02929,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02937,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02939,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02949,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02964,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02965,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02975,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.418718,FORNECEDOR_VAZIO,MAT-02977,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02978,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02979,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02987,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02988,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02989,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02991,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02992,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-02998,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.423798,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.433887,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.433887,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.435614,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.435614,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.436534,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.444041,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.444041,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.444041,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.445679,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.450913,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.451677,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.452136,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.452136,FORNECEDOR_VAZIO,MAT-06001,fornecedor_principal,,SEM_FORNECEDOR,Requer cadastro de fornecedor
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00009,estoque_minimo,,900,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00014,estoque_minimo,,93,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00016,estoque_minimo,,605,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00019,estoque_minimo,,917,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00023,estoque_minimo,,932,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00033,estoque_minimo,,250,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00038,estoque_minimo,,413,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00042,estoque_minimo,,131,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00046,estoque_minimo,,833,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00047,estoque_minimo,,437,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00050,estoque_minimo,,372,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00057,estoque_minimo,,885,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00058,estoque_minimo,,587,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00066,estoque_minimo,,50,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00076,estoque_minimo,,484,Calculado como 20% estoque atual
2026-03-02T19:28:06.453657,ESTOQUE_MINIMO_VAZIO,MAT-00088,estoque_minimo,,304,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00095,estoque_minimo,,629,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00099,estoque_minimo,,27,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00102,estoque_minimo,,786,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00104,estoque_minimo,,258,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00106,estoque_minimo,,421,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00107,estoque_minimo,,427,Calculado como 20% estoque atual
2026-03-02T19:28:06.463918,ESTOQUE_MINIMO_VAZIO,MAT-00108,estoque_minimo,,509,Calculado como 20% estoque atual
2026-03-02T19:28:06.467439,ESTOQUE_MINIMO_VAZIO,MAT-00118,estoque_minimo,,335,Calculado como 20% estoque atual
2026-03-02T19:28:06.468293,ESTOQUE_MINIMO_VAZIO,MAT-00122,estoque_minimo,,705,Calculado como 20% estoque atual
2026-03-02T19:28:06.470093,ESTOQUE_MINIMO_VAZIO,MAT-00126,estoque_minimo,,975,Calculado como 20% estoque atual
2026-03-02T19:28:06.470938,ESTOQUE_MINIMO_VAZIO,MAT-00138,estoque_minimo,,836,Calculado como 20% estoque atual
2026-03-02T19:28:06.471010,ESTOQUE_MINIMO_VAZIO,MAT-00143,estoque_minimo,,405,Calculado como 20% estoque atual
2026-03-02T19:28:06.472493,ESTOQUE_MINIMO_VAZIO,MAT-00151,estoque_minimo,,99,Calculado como 20% estoque atual
2026-03-02T19:28:06.472493,ESTOQUE_MINIMO_VAZIO,MAT-00153,estoque_minimo,,856,Calculado como 20% estoque atual
2026-03-02T19:28:06.473525,ESTOQUE_MINIMO_VAZIO,MAT-00154,estoque_minimo,,928,Calculado como 20% estoque atual
2026-03-02T19:28:06.474028,ESTOQUE_MINIMO_VAZIO,MAT-00159,estoque_minimo,,534,Calculado como 20% estoque atual
2026-03-02T19:28:06.474028,ESTOQUE_MINIMO_VAZIO,MAT-00161,estoque_minimo,,740,Calculado como 20% estoque atual
2026-03-02T19:28:06.474028,ESTOQUE_MINIMO_VAZIO,MAT-00165,estoque_minimo,,395,Calculado como 20% estoque atual
